CODS_20130212_135640_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/02/12,2013/02/10 13:49:00,2013/02/12 10:20:00,2673
CODS_20150404_135721_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/04/04,2015/04/02 13:50:00,2015/04/04 10:34:00,2686
CODS_20121217_140558_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/12/17,2012/12/15 13:58:00,2012/12/17 11:27:00,2731
CODS_20131211_142843_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/12/11,2013/12/09 14:21:00,2013/12/11 10:47:00,2668
CODS_20120618_141103_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/06/18,2012/06/16 14:00:00,2012/06/18 14:00:00,2882
CODS_20150503_135825_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/05/03,2015/05/01 13:51:00,2015/05/03 11:01:00,2712
CODS_20140713_135926_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/07/13,2014/07/11 13:52:00,2014/07/13 11:01:00,2711
CODS_20130509_135830_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/05/09,2013/05/07 13:51:00,2013/05/09 11:14:00,2725
CODS_20141010_135821_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/10/10,2014/10/08 13:51:00,2014/10/10 10:07:00,2658
CODS_20120204_141511_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/02/04,2012/02/02 14:09:23,2012/02/04 10:34:37,2668
CODS_20141020_135832_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/10/20,2014/10/18 13:51:00,2014/10/20 11:27:00,2738
CODS_20140409_135646_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/04/09,2014/04/07 13:50:00,2014/04/09 10:47:00,2699
CODS_20120928_135838_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/09/28,2012/09/26 13:50:00,2012/09/28 10:07:00,2659
CODS_20150318_135724_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/03/18,2015/03/16 13:50:00,2015/03/18 10:48:00,2700
